"week","store","brand","volume","price","promo","wpr"
77,106,5,3710,0.0541239892183288,0.22911051212938,0.0424088811320755
77,107,5,9495,0.0549194312796209,0.247498683517641,0.0418569819905213
77,111,5,810,0.0570864197530864,0.0617283950617284,0.0414590358024691
77,113,5,4470,0.0545413870246085,0.190156599552573,0.041890037360179
77,118,5,3745,0.0553004005340454,0.267022696929239,0.0420831182910547
77,119,5,8010,0.0543845193508115,0.230961298377029,0.0421240640449438
77,121,5,12120,0.0543646864686469,0.239273927392739,0.0421519901815181
77,122,5,12710,0.054014948859166,0.29110936270653,0.0421028992132179
77,123,5,2285,0.0576936542669584,0.262582056892779,0.0421444722100656
77,124,5,4420,0.0571719457013575,0.237556561085973,0.0419101701357466
77,131,5,8190,0.0540622710622711,0.164835164835165,0.041762457997558
77,132,5,7885,0.0550589727330374,0.171211160431198,0.0423234163601776
77,137,5,12325,0.0588908722109533,0.133874239350913,0.0419037221906694
78,5,5,8350,0.0544431137724551,0.419161676646707,0.0421461005988024
78,8,5,3015,0.0547562189054726,0.298507462686567,0.0424643595356551
78,14,5,6590,0.0581213960546282,0.349013657056146,0.0417902192716237
78,21,5,3720,0.054513440860215,0.309139784946237,0.0426358150537634
78,32,5,6430,0.0574898911353033,0.489891135303266,0.0418931416796268
78,33,5,1570,0.0580509554140127,0.573248407643312,0.0444222477707006
78,45,5,3145,0.0546168521462639,0.429252782193959,0.0419987920508744
78,50,5,2745,0.0534972677595628,0.491803278688525,0.0419522433515483
78,52,5,8185,0.0577018937080024,0.427611484422725,0.0418104370189371
78,53,5,2615,0.0571357552581262,0.630975143403442,0.0417260726577438
78,54,5,5275,0.0543165876777251,0.369668246445498,0.0420270672985782
78,56,5,5690,0.0550070298769772,0.272407732864675,0.0417580922671353
78,62,5,8860,0.0577562076749436,0.445823927765237,0.041839741986456
78,67,5,4835,0.0544446742502585,0.320579110651499,0.0420534399172699
78,70,5,4370,0.0541144164759725,0.320366132723112,0.0423719613272311
78,72,5,3890,0.0573881748071979,0.51413881748072,0.0418253542416452
78,74,5,3220,0.0541801242236025,0.434782608695652,0.042097248136646
78,75,5,2240,0.0574642857142857,0.446428571428571,0.0419640058035714
78,76,5,1510,0.0541324503311258,0.364238410596026,0.0416115947019867
78,77,5,8270,0.0546118500604595,0.290205562273277,0.0419132125755744
78,78,5,7775,0.0541826366559486,0.398713826366559,0.0418376129903537
78,80,5,11075,0.0542374717832957,0.379232505643341,0.0418175301128668
78,83,5,4225,0.054385798816568,0.414201183431953,0.04202304
78,84,5,5125,0.0541775609756098,0.419512195121951,0.0420015713170732
78,86,5,2715,0.0542578268876611,0.239410681399632,0.0418821075506446
78,88,5,3170,0.0544384858044164,0.410094637223975,0.0417289848580442
78,90,5,1065,0.0536525821596244,0.187793427230047,0.0406945840375587
78,91,5,3040,0.0535888157894737,0.509868421052632,0.0423822197368421
78,92,5,3830,0.0550182767624021,0.300261096605744,0.0424346953002611
78,93,5,4105,0.0584823386114494,0.304506699147381,0.0422787790499391
78,95,5,1095,0.0567214611872146,0.593607305936073,0.0415255086757991
78,97,5,2880,0.0534965277777778,0.347222222222222,0.0419681621527778
78,100,5,2310,0.0586753246753247,0.238095238095238,0.0414834636363636
78,101,5,5975,0.0544702928870293,0.317991631799163,0.0416160686192469
78,106,5,3515,0.0540739687055476,0.327169274537696,0.0416140409672831
78,107,5,7525,0.054449169435216,0.345514950166113,0.041804873089701
78,111,5,585,0.056974358974359,0.341880341880342,0.0427374307692308
78,113,5,4710,0.0543057324840764,0.318471337579618,0.0417786248407643
78,118,5,3505,0.0556776034236805,0.356633380884451,0.041720272467903
78,119,5,5600,0.0543625,0.392857142857143,0.0421608928571429
78,121,5,11005,0.054436165379373,0.390731485688323,0.0418807143116765
78,122,5,12665,0.0546442953020134,0.311883142518752,0.0419893505724438
78,123,5,2015,0.0573151364764268,0.496277915632754,0.0421863831265509
78,124,5,4475,0.0576245810055866,0.379888268156425,0.0416340940782123
78,131,5,7825,0.0541533546325879,0.408945686900958,0.0421553315015974
78,132,5,5210,0.0543531669865643,0.422264875239923,0.0421255727447217
78,137,5,11560,0.0590121107266436,0.207612456747405,0.0417751063148789
79,5,5,8165,0.0542045315370484,0.508266993263931,0.0419797126760563
79,8,5,4375,0.0545302857142857,0.457142857142857,0.0423211213714286
79,14,5,7040,0.0580965909090909,0.433238636363636,0.04194705625
79,21,5,4315,0.0549223638470452,0.278099652375435,0.0422712607184241
79,32,5,6685,0.0583261032161556,0.37397157816006,0.0416778004487659
79,33,5,1745,0.0576103151862464,0.687679083094556,0.0434540836676218
79,45,5,3145,0.0543656597774245,0.461049284578696,0.043292453736089
79,50,5,3115,0.054314606741573,0.353130016051364,0.0419007852327448
79,52,5,9400,0.0582106382978723,0.377659574468085,0.0417199894680851
79,53,5,3490,0.0580229226361032,0.458452722063037,0.042007129512894
79,54,5,5235,0.0542922636103152,0.410697230181471,0.0417710498567335
79,56,5,4775,0.0551057591623037,0.272251308900524,0.0420621243979058
79,62,5,9665,0.0583290222452147,0.393171236420072,0.0418869412312468
79,67,5,4095,0.0545567765567766,0.390720390720391,0.0422437157509157
79,70,5,5985,0.0541854636591479,0.37593984962406,0.0420385959899749
79,72,5,4395,0.057872582480091,0.409556313993174,0.0419226960182025
79,74,5,3325,0.0550706766917293,0.330827067669173,0.0421888147368421
79,75,5,1910,0.058303664921466,0.418848167539267,0.0421899251308901
79,76,5,1960,0.0547704081632653,0.433673469387755,0.0415444714285714
79,77,5,7160,0.054427374301676,0.474860335195531,0.042053767877095
79,78,5,7485,0.0544101536406146,0.394121576486306,0.0417810781563126
79,80,5,11095,0.054796755295178,0.369535826949076,0.0422462024335286
79,83,5,5450,0.0543743119266055,0.422018348623853,0.0419825662385321
79,84,5,6165,0.0546650446066504,0.356853203568532,0.0422058909975669
79,86,5,2920,0.054777397260274,0.35958904109589,0.0420538852739726
79,88,5,3210,0.0546510903426791,0.389408099688474,0.042419638317757
79,90,5,1130,0.0534955752212389,0.309734513274336,0.0407048203539823
79,91,5,2670,0.0544157303370787,0.543071161048689,0.0422837696629213
79,92,5,4130,0.0542542372881356,0.472154963680387,0.0419253832929782
79,93,5,3585,0.0576317991631799,0.502092050209205,0.0420889071129707
79,95,5,795,0.0581006289308176,0.377358490566038,0.0413677672955975
79,97,5,3500,0.0529285714285714,0.557142857142857,0.041651424
79,100,5,2015,0.0576029776674938,0.471464019851117,0.0416863578163772
79,101,5,5570,0.0543518850987433,0.394973070017953,0.0414573601436266
79,106,5,3605,0.0549597780859917,0.388349514563107,0.0425907234396671
79,107,5,7975,0.0542645768025078,0.470219435736677,0.0419209306583072
79,111,5,725,0.059351724137931,0.206896551724138,0.0417561048275862
79,113,5,3405,0.0547107195301028,0.352422907488987,0.0415516017621145
79,118,5,3350,0.0554417910447761,0.552238805970149,0.0421456065671642
79,119,5,5875,0.0547727659574468,0.425531914893617,0.0421011688510638
79,121,5,9670,0.0544560496380558,0.398138572905894,0.0419177821096174
79,122,5,10905,0.0542906923429619,0.380559376432829,0.041907746263182
79,123,5,2320,0.0580775862068966,0.387931034482759,0.0417695543103448
79,124,5,3990,0.0583408521303258,0.338345864661654,0.0415118170426065
79,131,5,6915,0.0543036876355748,0.419378163412871,0.042418371077368
79,132,5,6875,0.0545381818181818,0.407272727272727,0.0423615831272727
79,137,5,12960,0.0586820987654321,0.300925925925926,0.0417087273919753
80,5,5,9410,0.0558087141339001,0,0.0418115719447396
80,8,5,4205,0.0558478002378121,0,0.0419637614744352
80,14,5,4080,0.0610294117647059,0,0.0420205551470588
80,21,5,3780,0.0558783068783069,0,0.0420330182539683
80,32,5,5695,0.0607111501316945,0,0.0419884082528534
80,33,5,1680,0.0622142857142857,0,0.0435964035714286
80,45,5,3150,0.0560222222222222,0,0.0425183488888889
80,50,5,2920,0.055986301369863,0,0.0422720270547945
80,52,5,9370,0.0608313767342583,0,0.0419463519743863
80,53,5,3515,0.0610583214793741,0,0.0420946549075391
80,54,5,4455,0.0560493827160494,0,0.0421402841750842
80,56,5,4870,0.0560205338809035,0,0.0420877835728953
80,62,5,9780,0.0607106339468303,0,0.0418649706543967
80,67,5,4775,0.0559811518324607,0,0.0420311463874346
80,70,5,5275,0.0550521327014218,0,0.0416692032227488
80,72,5,3920,0.0610433673469388,0,0.0419109058673469
80,74,5,4025,0.0558260869565217,0,0.0421012941614907
80,75,5,1700,0.0603176470588235,0,0.0416179852941176
80,76,5,1145,0.0551528384279476,0,0.0411682296943231
80,77,5,6075,0.055998353909465,0,0.0420380651851852
80,78,5,7070,0.0556704384724187,0,0.0419031260254597
80,80,5,10190,0.0555897939156035,0,0.0419333947988224
80,83,5,4735,0.0558627243928194,0,0.0418655159450898
80,84,5,5895,0.0556793893129771,0,0.0418856802374894
80,86,5,2755,0.0558584392014519,0,0.0424439952813067
80,88,5,4080,0.0559607843137255,0,0.0420718906862745
80,90,5,1095,0.055972602739726,0,0.0419531735159817
80,91,5,2740,0.0559014598540146,0,0.0422487182481752
80,92,5,3645,0.0561893004115226,0,0.04203670781893
80,93,5,3620,0.0605911602209945,0,0.0424597124309392
80,95,5,1040,0.0600480769230769,0,0.0411975067307692
80,97,5,2175,0.0554252873563218,0,0.0420593310344828
80,100,5,1665,0.0609069069069069,0,0.0422779507507507
80,101,5,6130,0.0558433931484502,0,0.041453701141925
80,106,5,3670,0.0559373297002725,0,0.0421813201634877
80,107,5,7215,0.0559168399168399,0,0.0418734598752599
80,111,5,185,0.0622702702702703,0,0.0446171675675676
80,113,5,4555,0.0558243688254665,0,0.0415243613611416
80,118,5,3735,0.0563480589022758,0,0.0419423654618474
80,119,5,5480,0.0558156934306569,0,0.0419804782846715
80,121,5,8155,0.0559423666462293,0,0.0420428470876763
80,122,5,11425,0.0557006564551422,0,0.0421546966301969
80,123,5,2580,0.0595542635658915,0,0.0412666856589147
80,124,5,3985,0.0601606022584693,0,0.0416470145545797
80,131,5,7830,0.05585312899106,0,0.0423384579821201
80,132,5,5480,0.0561660583941606,0,0.0419376333941606
80,137,5,10780,0.0605361781076067,0,0.0415727583487941
81,5,5,9410,0.0558767268862912,0,0.0421240411264612
81,8,5,3805,0.0558134034165572,0,0.041953591064389
81,14,5,7270,0.0608624484181568,0,0.0420918870701513
81,21,5,3035,0.0554859967051071,0,0.0424620645799012
81,32,5,7395,0.0610331304935767,0,0.0422328200135226
81,33,5,2220,0.0622702702702703,0,0.0441726648648649
81,45,5,4090,0.0546552567237164,0,0.0415420349633252
81,50,5,2990,0.0556521739130435,0,0.0420066612040134
81,52,5,10135,0.060756783423779,0,0.0419358581154415
81,53,5,2815,0.0609626998223801,0,0.0419727811722913
81,54,5,6145,0.0557314890154597,0,0.0420640218063466
81,56,5,4840,0.0560413223140496,0,0.0420685828512397
81,62,5,9265,0.060697247706422,0,0.0418207912574204
81,67,5,4705,0.0560361317747078,0,0.0422231190223167
81,70,5,4780,0.0553849372384937,0,0.0420175970711297
81,72,5,3750,0.0606346666666667,0,0.0419067477333333
81,74,5,3300,0.0558848484848485,0,0.0420532284848485
81,75,5,1260,0.0606904761904762,0,0.0419691380952381
81,76,5,1270,0.0558740157480315,0,0.0413796803149606
81,77,5,7655,0.0557831482691052,0,0.0421346335728282
81,78,5,7005,0.0561399000713776,0,0.0421808872234119
81,80,5,11905,0.0557866442671147,0,0.0422334142797144
81,83,5,5120,0.056203125,0,0.0419306603515625
81,84,5,6095,0.0555767022149303,0,0.0421926461033634
81,86,5,2115,0.0558439716312057,0,0.0416888420803782
81,88,5,3525,0.0554581560283688,0,0.0416987373049645
81,90,5,845,0.0556213017751479,0,0.042822724260355
81,91,5,2700,0.0558333333333333,0,0.0420797007407407
81,92,5,4460,0.0560896860986547,0,0.0420417793721973
81,93,5,3390,0.0603038348082596,0,0.0416927253687316
81,95,5,1220,0.0612295081967213,0,0.0415239762295082
81,97,5,2670,0.0533071161048689,0,0.0408397764044944
81,100,5,1190,0.0604789915966387,0,0.0416676025210084
81,101,5,5405,0.0560425531914894,0,0.0416505929694727
81,106,5,3630,0.055870523415978,0,0.0422059231404959
81,107,5,6960,0.0561752873563218,0,0.0420163662356322
81,111,5,900,0.0606333333333333,0,0.04242031
81,113,5,4180,0.0559521531100478,0,0.0423032105263158
81,118,5,2555,0.0566849315068493,0,0.0422826152641879
81,119,5,5825,0.0558763948497854,0,0.0420960887553648
81,121,5,9230,0.0560996749729144,0,0.042478055687974
81,122,5,12285,0.0556882376882377,0,0.0421813658933659
81,123,5,1760,0.0593011363636364,0,0.0412257346590909
81,124,5,3520,0.0603153409090909,0,0.0419077747159091
81,131,5,7840,0.0558341836734694,0,0.0421826970663265
81,132,5,6885,0.0556223674655047,0,0.0427943548293391
81,137,5,12550,0.0603235059760956,0,0.041640674501992
82,5,5,12235,0.0555970576215774,0,0.0417543633837352
82,8,5,6140,0.0556351791530945,0,0.0419150851791531
82,14,5,8915,0.0606539540100953,0,0.0418526418395962
82,21,5,4625,0.05576,0,0.0424444218378378
82,32,5,10225,0.0606141809290954,0,0.0415424668948655
82,33,5,1400,0.0624214285714286,0,0.0443131392857143
82,45,5,3945,0.0552040557667934,0,0.0418921173637516
82,50,5,3745,0.055388518024032,0,0.0414586777036048
82,52,5,13030,0.0606224098234843,0,0.0416904832693784
82,53,5,3835,0.0605475880052151,0,0.0416481410691004
82,54,5,7135,0.0554940434477926,0,0.0420109157673441
82,56,5,6345,0.0556249014972419,0,0.0418294862096139
82,62,5,10540,0.0606242884250474,0,0.0418033388045541
82,67,5,4985,0.0557231695085256,0,0.0416403380140421
82,70,5,8015,0.0552326887086712,0,0.0417451044291953
82,72,5,5245,0.0603431839847474,0,0.0412692663489037
82,74,5,4715,0.0548780487804878,0,0.0416862509013786
82,75,5,2040,0.0603921568627451,0,0.0419261784313726
82,76,5,2005,0.0552468827930175,0,0.0418872239401496
82,77,5,7875,0.0556368253968254,0,0.0419255963174603
82,78,5,2745,0.0551766848816029,0,0.0413259275045537
82,80,5,14225,0.0553834797891037,0,0.041737855887522
82,83,5,5345,0.0557305893358279,0,0.0419457244153414
82,84,5,8015,0.0554847161572052,0,0.0415955775421085
82,86,5,3380,0.0556183431952663,0,0.0418782813609467
82,88,5,4645,0.054983853606028,0,0.04151162131324
82,90,5,1885,0.0554164456233422,0,0.0413689978779841
82,91,5,3820,0.0555942408376963,0,0.041814959947644
82,92,5,4165,0.0559567827130852,0,0.0424228316926771
82,93,5,4625,0.0606854054054054,0,0.042117753945946
82,95,5,1940,0.0605412371134021,0,0.0413610927835052
82,97,5,3985,0.0551191969887077,0,0.0415950283563363
82,100,5,1910,0.0604293193717277,0,0.0412946115183246
82,101,5,8345,0.0555518274415818,0,0.0412521797483523
82,106,5,3270,0.0553975535168196,0,0.0416308645259939
82,107,5,8655,0.0556533795493934,0,0.0418365445407279
82,111,5,740,0.059,0,0.0412135527027027
82,113,5,6160,0.0556412337662338,0,0.0416609756493507
82,118,5,4010,0.0560224438902743,0,0.0421333346633416
82,119,5,7590,0.0555652173913044,0,0.0418585083003953
82,121,5,13265,0.0557685638899359,0,0.0418690154542028
82,122,5,13965,0.0554500537056928,0,0.0418430978159685
82,123,5,3695,0.060595399188092,0,0.0415795125845737
82,124,5,5120,0.060353515625,0,0.0414790509765625
82,131,5,10005,0.0556371814092953,0,0.0418248211894053
82,132,5,8160,0.05525,0,0.0418627066176471
82,137,5,15555,0.0604358727097396,0,0.0415566594021215
83,5,5,23610,0.0543917831427361,0.770859805167302,0.0414484155442609
83,8,5,15845,0.0541300094667087,0.861470495424424,0.0413734278952351
83,14,5,18920,0.0556353065539112,0.721458773784355,0.0413715167019027
83,21,5,13295,0.0540624294847687,0.865362918390372,0.0412847386235427
83,32,5,22575,0.0549289036544851,0.832115171650055,0.0412027626135105
83,33,5,2170,0.060258064516129,0.23963133640553,0.0429913953917051
83,45,5,8845,0.054304126625212,0.720180893159977,0.0416719017524025
83,50,5,8470,0.0542561983471074,0.805785123966942,0.0412522230224321
83,52,5,33660,0.054445632798574,0.886363636363636,0.0412250214795009
83,53,5,8650,0.0548682080924855,0.81907514450867,0.0412809916763006
83,54,5,10175,0.0544137592137592,0.76019656019656,0.0413360223095823
83,56,5,13285,0.0544945427173504,0.748588633797516,0.0415804386902522
83,62,5,26105,0.0548527102087723,0.829151503543383,0.0414461987358744
83,67,5,14620,0.0543057455540356,0.804719562243502,0.0414908333105335
83,70,5,11295,0.0540540061974325,0.81717574147853,0.0414659967242143
83,72,5,16510,0.0541738340399758,0.917322834645669,0.0411551270745003
83,74,5,14510,0.0538049620951068,0.873535492763611,0.0410710310820124
83,75,5,4110,0.0554428223844282,0.648418491484185,0.0411872284671533
83,76,5,3930,0.0534503816793893,0.711195928753181,0.0408734376590331
83,77,5,20960,0.0545004770992366,0.747375954198473,0.0413913644083969
83,78,5,25655,0.0540023387253947,0.879165854609238,0.0410879173260573
83,80,5,45490,0.0540039569136074,0.897340074741702,0.0411714026599253
83,83,5,14360,0.0542548746518106,0.805710306406685,0.0413065064763231
83,84,5,24440,0.0540495090016367,0.888297872340426,0.0411909157937807
83,86,5,7180,0.0542729805013928,0.850974930362117,0.0412429491643454
83,88,5,9955,0.0539728779507785,0.822702159718734,0.0412673516825716
83,90,5,3940,0.0514873096446701,0.676395939086294,0.0400036446700508
83,91,5,12495,0.0539911964785914,0.837535014005602,0.0411895172468988
83,92,5,8830,0.0542355605889015,0.662514156285391,0.041687254813137
83,93,5,10725,0.0554778554778555,0.745454545454545,0.0415060369230769
83,95,5,4800,0.0546333333333333,0.839583333333333,0.0409896010416667
83,97,5,6455,0.0539643687064291,0.80557707203718,0.041334847560031
83,100,5,3980,0.0539723618090452,0.898241206030151,0.0412138135678392
83,101,5,21590,0.0539573876794812,0.912227883279296,0.0411185359888837
83,106,5,9200,0.0542521739130435,0.791304347826087,0.0412811179347826
83,107,5,26130,0.0542908534251818,0.828358208955224,0.0412298055491772
83,111,5,2010,0.0543781094527363,0.840796019900497,0.0411116203980099
83,113,5,12365,0.0542765871411241,0.804286291953093,0.041252046502224
83,118,5,12475,0.0544697394789579,0.818036072144289,0.041255284248497
83,119,5,13545,0.0542547065337763,0.729420450350683,0.0414493682539683
83,121,5,23815,0.0542699979004829,0.706907411295402,0.0413719363426412
83,122,5,31785,0.0540937549158408,0.822085889570552,0.0412986445178543
83,123,5,6730,0.0550133729569094,0.811292719167905,0.0413001624071322
83,124,5,10450,0.0551435406698565,0.783732057416268,0.0412676941626794
83,131,5,26580,0.0540797592174567,0.841234010534236,0.0412475507524454
83,132,5,13870,0.0543806777217015,0.702956020187455,0.041468610814708
83,137,5,31150,0.0548667736757624,0.80545746388443,0.0412005111075441
84,5,5,8025,0.0545806853582554,0,0.0422249542679128
84,8,5,3335,0.055256371814093,0,0.0427905376311844
84,14,5,6035,0.0602651201325601,0,0.0421651978458989
84,21,5,3980,0.0550452261306533,0,0.042861243718593
84,32,5,6815,0.0602743947175348,0,0.0416536679383712
84,33,5,1605,0.0625046728971963,0,0.0450563869158878
84,45,5,3075,0.0553040650406504,0,0.0427012227642276
84,50,5,2730,0.0547582417582418,0,0.0426837054945055
84,52,5,8200,0.060609756097561,0,0.0418876613414634
84,53,5,3075,0.0611219512195122,0,0.0425751980487805
84,54,5,4740,0.0548101265822785,0,0.0425603246835443
84,56,5,4720,0.0544724576271186,0,0.0418505985169492
84,62,5,10775,0.0601902552204176,0,0.0417660888167053
84,67,5,3655,0.0546703146374829,0,0.0422940248974008
84,70,5,5720,0.0552937062937063,0,0.0418893940559441
84,72,5,4260,0.0608145539906103,0,0.0422785492957746
84,74,5,3090,0.0546666666666667,0,0.042141657605178
84,75,5,1720,0.0607558139534884,0,0.042011173255814
84,76,5,1380,0.0545652173913043,0,0.0421455630434783
84,77,5,7505,0.0548754163890739,0,0.0421863021985343
84,78,5,7260,0.0549325068870523,0,0.0423266658402204
84,80,5,6900,0.0550115942028985,0,0.0422346710144927
84,83,5,5225,0.0545282296650718,0,0.0419849046889952
84,84,5,5000,0.05472,0,0.0420635526
84,86,5,1695,0.0541710914454277,0,0.0417036766961652
84,88,5,3060,0.0548529411764706,0,0.0417711617647059
84,90,5,715,0.0557482517482518,0,0.0432190741258741
84,91,5,1775,0.0547549295774648,0,0.0419375042253521
84,92,5,3465,0.054961038961039,0,0.0429442354978355
84,93,5,5015,0.0603848454636092,0,0.0418908681954138
84,95,5,975,0.060225641025641,0,0.0415250430769231
84,97,5,2670,0.0550262172284644,0,0.0421344827715356
84,100,5,1925,0.0598597402597403,0,0.0416971776623377
84,101,5,5440,0.0543198529411765,0,0.0415670431985294
84,106,5,2370,0.0543080168776371,0,0.0415619185654008
84,107,5,7110,0.0546526019690577,0,0.0420133018284107
84,111,5,400,0.05905,0,0.041771325
84,113,5,3865,0.0546934023285899,0,0.041442310996119
84,118,5,2930,0.0561945392491468,0,0.0427017679180887
84,119,5,5160,0.0543372093023256,0,0.0419662744186046
84,121,5,9915,0.0545577407967726,0,0.0421074770549672
84,122,5,10825,0.0547658198614319,0,0.0419971395842956
84,123,5,1990,0.0598793969849246,0,0.0415824271356784
84,124,5,5125,0.0596331707317073,0,0.0414753379512195
84,131,5,7815,0.0545745361484325,0,0.0418639064619322
84,132,5,7550,0.0546609271523179,0,0.0423286425165563
84,137,5,12110,0.0599430222956234,0,0.0417911630883567
85,5,5,9525,0.053348031496063,0.493438320209974,0.042299265511811
85,8,5,4935,0.0535683890577508,0.263424518743668,0.0421850680851064
85,14,5,7630,0.0577693315858453,0.36697247706422,0.0419983997378768
85,21,5,4935,0.0525531914893617,0.374873353596758,0.0423572097264438
85,32,5,7060,0.0582011331444759,0.382436260623229,0.0419931985835694
85,33,5,1600,0.058425,0.59375,0.04414215
85,45,5,3910,0.0538030690537084,0.345268542199488,0.0419905347826087
85,50,5,2020,0.0541831683168317,0.346534653465347,0.0422313633663366
85,52,5,10975,0.0580838268792711,0.373576309794989,0.0420658649658314
85,53,5,3245,0.0577534668721109,0.36979969183359,0.0418886098613251
85,54,5,5385,0.0533463324048282,0.371402042711235,0.0423743734447539
85,56,5,5760,0.0533524305555556,0.381944444444444,0.0421542881944444
85,62,5,10550,0.0574331753554502,0.478672985781991,0.0419790878672986
85,67,5,4255,0.0534477085781434,0.434782608695652,0.0419717614571093
85,70,5,4655,0.0530655209452202,0.343716433941998,0.0415968470461869
85,72,5,3700,0.056954054054054,0.621621621621622,0.0421308389189189
85,74,5,3525,0.0531234042553191,0.397163120567376,0.0417768459574468
85,75,5,1620,0.0582407407407407,0.401234567901235,0.0428025351851852
85,76,5,1295,0.0537606177606178,0.463320463320463,0.0421243305019305
85,77,5,7850,0.0520305732484076,0.426751592356688,0.0419693859872611
85,78,5,6650,0.0523172932330827,0.413533834586466,0.0423956034586466
85,80,5,10540,0.0519316888045541,0.436432637571158,0.0420921292220114
85,83,5,4185,0.0521911589008363,0.43010752688172,0.0420586489844683
85,84,5,8565,0.0533940455341506,0.42031523642732,0.0421371127845884
85,86,5,2630,0.0539011406844106,0.32319391634981,0.0418524349809886
85,88,5,3355,0.053591654247392,0.402384500745156,0.0420377290611028
85,90,5,1040,0.0547403846153846,0.432692307692308,0.0417330673076923
85,91,5,2410,0.0535269709543568,0.601659751037344,0.0422116556016598
85,92,5,3095,0.0540420032310178,0.355411954765751,0.0427656704361874
85,93,5,5020,0.0580019920318725,0.338645418326693,0.0420220709163347
85,95,5,845,0.0573254437869822,0.532544378698225,0.0416472674556213
85,97,5,3270,0.0534525993883792,0.489296636085627,0.0418768822629969
85,100,5,1730,0.0568670520231214,0.491329479768786,0.0415558404624277
85,101,5,5480,0.0534890510948905,0.447080291970803,0.0416024459854015
85,106,5,2870,0.053602787456446,0.348432055749129,0.0419577836236934
85,107,5,8955,0.0536169737576773,0.351758793969849,0.0418680587381351
85,111,5,750,0.0576933333333333,0.4,0.042201336
85,113,5,4295,0.0534435389988359,0.454016298020955,0.0418399254947613
85,118,5,4105,0.05478928136419,0.365408038976857,0.0420720077953715
85,119,5,5480,0.0535273722627737,0.456204379562044,0.0421110675182482
85,121,5,11425,0.0533619256017505,0.393873085339168,0.0420857926477024
85,122,5,13220,0.0519909228441755,0.41981845688351,0.0420728186081694
85,123,5,2655,0.0583804143126177,0.263653483992467,0.0417822079096045
85,124,5,4430,0.0575665914221219,0.417607223476298,0.0417153893905192
85,131,5,9105,0.0539165293794618,0.329489291598023,0.0419969210323998
85,132,5,6645,0.0533092550790068,0.376222723852521,0.0423746230248307
85,137,5,13435,0.0578719761816152,0.342389281726833,0.0416093209527354
86,5,5,9360,0.0534476495726496,0.389957264957265,0.0422202010683761
86,8,5,4000,0.0535925,0.475,0.04223801275
86,14,5,7155,0.057487071977638,0.454227812718379,0.0420485146051712
86,21,5,5050,0.0525188118811881,0.366336633663366,0.0419486467326733
86,32,5,7895,0.0583027232425586,0.341988600379987,0.0417386145661811
86,33,5,2110,0.0587061611374408,0.568720379146919,0.0448618165876777
86,45,5,3650,0.0539342465753425,0.342465753424658,0.0423500523287671
86,50,5,2815,0.0533712255772647,0.515097690941385,0.0423862124333925
86,52,5,10305,0.0576758854924794,0.485201358563804,0.0420646152353227
86,53,5,3380,0.0585325443786982,0.384615384615385,0.0418609316568047
86,54,5,5485,0.0534257064721969,0.382862351868733,0.0421515259799453
86,56,5,5320,0.0535357142857143,0.338345864661654,0.0423139586466165
86,62,5,10030,0.0578604187437687,0.408773678963111,0.0418241716849452
86,67,5,4925,0.0534558375634518,0.50761421319797,0.0423898716751269
86,70,5,6100,0.0530573770491803,0.344262295081967,0.0417184886885246
86,72,5,3100,0.0577935483870968,0.483870967741935,0.0420282948387097
86,74,5,4105,0.0537807551766139,0.316686967113276,0.0415173493300853
86,75,5,1805,0.0572576177285318,0.498614958448753,0.0415392332409972
86,76,5,1845,0.0536151761517615,0.29810298102981,0.0423121929539295
86,77,5,2740,0.0520036496350365,0.437956204379562,0.0421253916058394
86,78,5,6670,0.0519685157421289,0.494752623688156,0.0422153805097451
86,80,5,9470,0.0518585005279831,0.469904963041183,0.0419603632523759
86,83,5,5340,0.0522415730337079,0.421348314606742,0.0425034550561798
86,84,5,8050,0.0534236024844721,0.354037267080745,0.0423400977639752
86,86,5,2490,0.0534819277108434,0.481927710843373,0.0420704891566265
86,88,5,3705,0.0539163292847503,0.364372469635628,0.042572898245614
86,90,5,1070,0.0544579439252336,0.327102803738318,0.0432257785046729
86,91,5,3020,0.0536788079470199,0.447019867549669,0.0421940804635762
86,92,5,4455,0.0539708193041526,0.347923681257015,0.0422567429854096
86,93,5,4495,0.0583915461624027,0.367074527252503,0.0423322665183537
86,95,5,975,0.0574051282051282,0.512820512820513,0.0412329025641026
86,97,5,2180,0.0533807339449541,0.435779816513761,0.0422397908256881
86,100,5,1515,0.0586270627062706,0.33003300330033,0.0414335273927393
86,101,5,6320,0.0535063291139241,0.332278481012658,0.0413773590189873
86,106,5,3495,0.0538226037195994,0.314735336194564,0.0425984469241774
86,107,5,6705,0.0535316927665921,0.417598806860552,0.0420820468307233
86,111,5,515,0.0590679611650485,0.388349514563107,0.0432508019417476
86,113,5,4315,0.0534530706836616,0.312862108922364,0.0414783689455388
86,118,5,2825,0.0549840707964602,0.442477876106195,0.0419947362831858
86,119,5,7175,0.0534536585365854,0.466898954703833,0.0421046239721254
86,121,5,11595,0.0535998275118586,0.310478654592497,0.0422449802501078
86,122,5,13255,0.0523628819313467,0.4149377593361,0.0423034167483968
86,123,5,2235,0.0592393736017897,0.201342281879195,0.0414917109619687
86,124,5,4355,0.0578966704936854,0.378874856486797,0.0421142303099885
86,131,5,9680,0.0537623966942149,0.366735537190083,0.0423030776859504
86,132,5,7465,0.0535994641661085,0.348292029470864,0.0423082905559277
86,137,5,14795,0.0581804663737749,0.33457249070632,0.0418515707333559
